results/alternatives/0/confidence,results/alternatives/0/transcript,results/alternatives/0/words/0/endTime,results/alternatives/0/words/0/startTime,results/alternatives/0/words/0/word,results/languageCode,results/resultEndTime,results/alternatives/0/words/1/endTime,results/alternatives/0/words/1/startTime,results/alternatives/0/words/1/word,results/alternatives/0/words/2/endTime,results/alternatives/0/words/2/startTime,results/alternatives/0/words/2/word,results/alternatives/0/words/3/endTime,results/alternatives/0/words/3/startTime,results/alternatives/0/words/3/word,results/alternatives/0/words/4/endTime,results/alternatives/0/words/4/startTime,results/alternatives/0/words/4/word,results/alternatives/0/words/5/endTime,results/alternatives/0/words/5/startTime,results/alternatives/0/words/5/word,results/alternatives/0/words/6/endTime,results/alternatives/0/words/6/startTime,results/alternatives/0/words/6/word,results/alternatives/0/words/7/endTime,results/alternatives/0/words/7/startTime,results/alternatives/0/words/7/word,results/alternatives/0/words/8/endTime,results/alternatives/0/words/8/startTime,results/alternatives/0/words/8/word,results/alternatives/0/words/9/endTime,results/alternatives/0/words/9/startTime,results/alternatives/0/words/9/word,results/alternatives/0/words/10/endTime,results/alternatives/0/words/10/startTime,results/alternatives/0/words/10/word,results/alternatives/0/words/11/endTime,results/alternatives/0/words/11/startTime,results/alternatives/0/words/11/word,results/alternatives/0/words/12/endTime,results/alternatives/0/words/12/startTime,results/alternatives/0/words/12/word,results/alternatives/0/words/13/endTime,results/alternatives/0/words/13/startTime,results/alternatives/0/words/13/word,results/alternatives/0/words/14/endTime,results/alternatives/0/words/14/startTime,results/alternatives/0/words/14/word,results/alternatives/0/words/15/endTime,results/alternatives/0/words/15/startTime,results/alternatives/0/words/15/word,results/alternatives/0/words/16/endTime,results/alternatives/0/words/16/startTime,results/alternatives/0/words/16/word,results/alternatives/0/words/17/endTime,results/alternatives/0/words/17/startTime,results/alternatives/0/words/17/word,results/alternatives/0/words/18/endTime,results/alternatives/0/words/18/startTime,results/alternatives/0/words/18/word,results/alternatives/0/words/19/endTime,results/alternatives/0/words/19/startTime,results/alternatives/0/words/19/word,results/alternatives/0/words/20/endTime,results/alternatives/0/words/20/startTime,results/alternatives/0/words/20/word
0.80967677, marxista,13156.200s,13155.100s,marxista,es-es,13156.620s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, marzo,13158.700s,13157.700s,marzo,es-es,13159.010s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.84731936, masacre,13165.300s,13164.100s,masacre,es-es,13165.630s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, masaje,13167.400s,13166.500s,masaje,es-es,13167.850s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96130383, máscara,13169.800s,13168.700s,máscara,es-es,13170.230s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, mascota,13172.100s,13171.100s,mascota,es-es,13172.520s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.87666333, masculino masculino,13174.600s,13173.500s,masculino,es-es,13176.660s,13176.300s,13174.600s,masculino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.76676321, masivo más IVA,13178.500s,13177.500s,masivo,es-es,13180.400s,13179.700s,13178.500s,más,13180s,13179.700s,IVA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.75614744, master,13182.900s,13181.700s,master,es-es,13183.410s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, masticar,13185.600s,13184.400s,masticar,es-es,13185.970s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.77573031, matador matador a,13188.400s,13187.200s,matador,es-es,13190.060s,13189.300s,13188.400s,matador,13189.600s,13189.300s,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, matanza,13192.300s,13191.300s,matanza,es-es,13192.830s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96136546, matar,13194.900s,13194s,matar,es-es,13195.330s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, mate,13197.500s,13196.600s,mate,es-es,13198.020s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, matemático matemática,13200.300s,13199s,matemático,es-es,13202.470s,13202s,13200.300s,matemática,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, materia,13204.600s,13203.600s,materia,es-es,13205.120s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, material,13207.200s,13206.200s,material,es-es,13207.590s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, materialismo,13210.200s,13208.900s,materialismo,es-es,13210.530s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96335602, materno materna,13212.900s,13211.600s,materno,es-es,13214.780s,13214.400s,13212.900s,materna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86421812, Matif,13217.400s,13216.400s,Matif,es-es,13217.820s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, matizar,13220.400s,13219.300s,matizar,es-es,13220.880s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, matriarcal,13223.500s,13222.300s,matriarcal,es-es,13223.900s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, matrícula,13226.400s,13225.300s,matrícula,es-es,13226.830s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, matricular,13229.600s,13228.400s,matricular,es-es,13229.990s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, matrimonial,13232.700s,13231.500s,matrimonial,es-es,13233.100s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, matrimonio,13236.300s,13235s,matrimonio,es-es,13236.630s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.90731883, matriz,13239s,13238s,matriz,es-es,13239.440s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, matutino matutino,13241.800s,13240.700s,matutino,es-es,13243.750s,13243s,13241.800s,matutino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.95922118, mausoleo,13246.800s,13245.700s,mausoleo,es-es,13247.210s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.82039845, máximo máximo,13249.800s,13248.700s,máximo,es-es,13251.630s,13250.900s,13249.800s,máximo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.67282516, maya,13254s,13253.100s,maya,es-es,13254.400s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, mayo,13256.700s,13255.500s,mayo,es-es,13257.140s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, mayonesa,13259.800s,13258.700s,mayonesa,es-es,13260.300s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.90802807, mayor,13262.700s,13261.600s,mayor,es-es,13263.130s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, mayordomo,13265.400s,13264.200s,mayordomo,es-es,13265.830s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, mayoría,13268.500s,13267.400s,mayoría,es-es,13268.900s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, mayorista,13271.500s,13270.400s,mayorista,es-es,13272.020s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.95657492, mayoritario mayoritaria,13274.500s,13273.100s,mayoritario,es-es,13276.700s,13276.300s,13274.500s,mayoritaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, mayúscula,13279.400s,13278.300s,mayúscula,es-es,13279.850s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, mazorca,13282.500s,13281.400s,mazorca,es-es,13282.880s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96160191, me,13285.500s,13284.700s,me,es-es,13285.910s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, mecánico mecánico,13288.600s,13287.500s,mecánico,es-es,13290.200s,13289.900s,13288.600s,mecánico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, mecanismo,13292.200s,13291.100s,mecanismo,es-es,13292.530s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, mecanizar,13295.300s,13293.800s,mecanizar,es-es,13295.730s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, mecanografía,13299s,13297.600s,mecanografía,es-es,13299.380s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9382754, mecha,13302s,13301.100s,mecha,es-es,13302.520s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, mechero,13304.800s,13303.900s,mechero,es-es,13305.190s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, medalla,13307.700s,13306.600s,medalla,es-es,13308.210s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, mediación,13310.700s,13309.600s,mediación,es-es,13311.120s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.7467432, mediado mediada,13313.800s,13312.700s,mediado,es-es,13315.400s,13314.900s,13313.800s,mediada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, mediador mediadora,13317.900s,13316.800s,mediador,es-es,13319.630s,13319.200s,13317.900s,mediadora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, mediano mediana,13321.500s,13320.500s,mediano,es-es,13323.280s,13322.900s,13321.500s,mediana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9150393, medianoche,13325.800s,13324.500s,medianoche,es-es,13326.220s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, mediante,13328.400s,13327.400s,mediante,es-es,13328.950s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9497245, mediar,13330.900s,13329.900s,mediar,es-es,13331.270s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, medicamento,13334.300s,13333s,medicamento,es-es,13334.680s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.82787132, medicina,13337s,13335.800s,medicina,es-es,13337.360s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, medicinal,13339.800s,13338.700s,medicinal,es-es,13340.210s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.67337215, medición,13342.700s,13341.700s,medición,es-es,13343.160s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.82358897, médico médica,13345.800s,13344.800s,médico,es-es,13347.620s,13347.100s,13345.800s,médica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, medida,13349.500s,13348.400s,medida,es-es,13349.970s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.87085301, medidor medidora,13352.100s,13351.100s,medidor,es-es,13353.870s,13353.400s,13352.100s,medidora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, medieval,13355.900s,13354.800s,medieval,es-es,13356.390s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.82182908, medio media,13358.400s,13357.500s,medio,es-es,13359.950s,13359.600s,13358.400s,media,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, mediocre,13362.100s,13361s,mediocre,es-es,13362.500s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.80264795, 12,13364.600s,13363.500s,12,es-es,13365.060s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81916869, meditación,13370s,13368.800s,meditación,es-es,13370.400s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, meditar,13372.400s,13371.400s,meditar,es-es,13372.800s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, mejilla,13375s,13374s,mejilla,es-es,13375.300s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, mejor,13377.500s,13376.500s,mejor,es-es,13378s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, mejoramiento,13381s,13379.500s,mejoramiento,es-es,13381.430s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, mejorar,13383.900s,13382.900s,mejorar,es-es,13384.330s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, melancolía,13387.200s,13385.900s,melancolía,es-es,13387.660s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, melancólico melancólica,13390.300s,13389.100s,melancólico,es-es,13392.450s,13391.900s,13390.300s,melancólica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, melocotón,13395.200s,13394s,melocotón,es-es,13395.520s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, melodía,13398.200s,13397s,melodía,es-es,13398.620s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, melódico melódica,13401.200s,13400.100s,melódico,es-es,13403.030s,13402.600s,13401.200s,melódica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, melón,13405.300s,13404.400s,melón,es-es,13405.740s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.6753934, membrana,13408s,13406.800s,membrana,es-es,13408.400s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, membrete,13411.100s,13409.700s,membrete,es-es,13411.570s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.79133606, memorándum,13414.400s,13413.300s,memorándum,es-es,13414.830s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, memoria,13417.500s,13416.200s,memoria,es-es,13417.850s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, memorizar,13420.300s,13419.100s,memorizar,es-es,13420.670s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, mención,13422.600s,13421.600s,mención,es-es,13423.030s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, mencionar,13425.200s,13424.200s,mencionar,es-es,13425.710s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, mendigar,13427.700s,13426.700s,mendigar,es-es,13428.130s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, mendigo mendiga,13430s,13429s,mendigo,es-es,13431.770s,13431.400s,13430s,mendiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, menester,13436.500s,13435.400s,menester,es-es,13436.870s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.91734767, venga no vengan a,13439.200s,13438.300s,venga,es-es,13441.300s,13439.400s,13439.200s,no,13440.800s,13439.400s,vengan,13440.900s,13440.800s,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, menor,13443.500s,13442.500s,menor,es-es,13443.910s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, menos,13446.200s,13445.100s,menos,es-es,13446.440s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, menospreciar,13448.900s,13447.300s,menospreciar,es-es,13449.230s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, mensaje,13451.400s,13450.400s,mensaje,es-es,13451.860s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.80023384, mensajero mensajera,13454.400s,13453.400s,mensajero,es-es,13456.410s,13456s,13454.400s,mensajera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, mensual,13459.100s,13458.100s,mensual,es-es,13459.500s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.79613942, menta,13461.700s,13460.600s,menta,es-es,13462.230s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, mental,13464.100s,13463.100s,mental,es-es,13464.530s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, mentalidad,13466.500s,13465.400s,mentalidad,es-es,13467.070s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.94706905, mente,13468.900s,13468s,mente,es-es,13469.370s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, mentira,13471.300s,13470.200s,mentira,es-es,13471.650s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, mentira,13473.700s,13472.200s,mentira,es-es,13474.180s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, mentiroso mentirosa,13476.400s,13475.200s,mentiroso,es-es,13477.940s,13477.500s,13476.400s,mentirosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, menú,13479.800s,13478.900s,menú,es-es,13480.360s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, menudo menuda,13482.700s,13481.600s,menudo,es-es,13484.430s,13484s,13482.700s,menuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, mercado,13486.800s,13485.800s,mercado,es-es,13487.220s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, mercancía,13489.600s,13488.500s,mercancía,es-es,13489.980s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, mercante,13492.600s,13491.200s,mercante,es-es,13493.010s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, mercantil,13495.500s,13494.400s,mercantil,es-es,13495.910s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, Merced,13498.300s,13497.300s,Merced,es-es,13498.670s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.83734286, mercenario mercenario,13500.800s,13499.700s,mercenario,es-es,13502.720s,13502.400s,13500.800s,mercenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, mercurio,13505.100s,13503.900s,mercurio,es-es,13505.510s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, merecer,13507.900s,13506.800s,merecer,es-es,13508.230s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, meridional,13511.100s,13509.800s,meridional,es-es,13511.540s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, merienda,13514.100s,13513s,merienda,es-es,13514.410s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.77185595, merito,13517.400s,13516.400s,merito,es-es,13517.780s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, mermelada,13520.400s,13519.200s,mermelada,es-es,13520.780s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.84128791, mera,13524.200s,13522.200s,mera,es-es,13524.700s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.71567267, mes,13527.100s,13526.200s,mes,es-es,13527.480s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, mesa,13529.900s,13529.100s,mesa,es-es,13530.380s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, meseta,13532.800s,13531.900s,meseta,es-es,13533.230s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, mestizaje,13535.700s,13534.400s,mestizaje,es-es,13536.090s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, mestizo mestiza,13538.500s,13537.400s,mestizo,es-es,13540.220s,13539.800s,13538.500s,mestiza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.71050394, meta,13542.500s,13541.500s,meta,es-es,13543.030s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, metafísico metafísica,13546.100s,13544.800s,metafísico,es-es,13548.270s,13547.800s,13546.100s,metafísica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, metáfora,13550.700s,13549.500s,metáfora,es-es,13550.970s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, metafórico metafórica,13553.600s,13552.300s,metafórico,es-es,13555.750s,13555.300s,13553.600s,metafórica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, metal,13557.500s,13556.700s,metal,es-es,13557.980s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.8449769, metálico metálica,13560.200s,13559.200s,metálico,es-es,13562.140s,13561.700s,13560.200s,metálica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9092924, metalúrgico metalúrgica,13565.400s,13564.200s,metalúrgico,es-es,13567.560s,13567.100s,13565.400s,metalúrgica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
